"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 05, 2000","1,436.30","1,434.30","1,444.20","1,431.80","-","0.14%"
"Oct 04, 2000","1,434.30","1,426.50","1,440.00","1,416.30","-","0.55%"
"Oct 03, 2000","1,426.50","1,436.20","1,454.80","1,425.30","-","-0.68%"
"Oct 02, 2000","1,436.20","1,436.50","1,445.50","1,429.80","-","-0.02%"
"Sep 29, 2000","1,436.50","1,458.30","1,458.30","1,436.50","-","-1.49%"
"Sep 28, 2000","1,458.30","1,426.60","1,461.70","1,425.80","-","2.22%"
"Sep 27, 2000","1,426.60","1,427.20","1,436.70","1,419.50","-","-0.04%"
"Sep 26, 2000","1,427.20","1,439.00","1,447.70","1,425.30","-","-0.82%"
"Sep 25, 2000","1,439.00","1,448.70","1,457.40","1,436.10","-","-0.67%"
"Sep 22, 2000","1,448.70","1,449.00","1,449.40","1,421.90","-","-0.02%"
"Sep 21, 2000","1,449.00","1,451.30","1,452.90","1,436.20","-","-0.16%"
"Sep 20, 2000","1,451.30","1,459.90","1,460.70","1,431.00","-","-0.59%"
"Sep 19, 2000","1,459.90","1,444.50","1,461.00","1,444.50","-","1.07%"
"Sep 18, 2000","1,444.50","1,465.80","1,467.90","1,441.80","-","-1.45%"
"Sep 15, 2000","1,465.80","1,480.90","1,481.00","1,460.20","-","-1.02%"
"Sep 14, 2000","1,480.90","1,484.90","1,494.30","1,476.80","-","-0.27%"
"Sep 13, 2000","1,484.90","1,482.00","1,487.40","1,474.00","-","0.20%"
"Sep 12, 2000","1,482.00","1,489.30","1,496.60","1,479.90","-","-0.49%"
"Sep 11, 2000","1,489.30","1,494.50","1,506.60","1,483.00","-","-0.35%"
"Sep 08, 2000","1,494.50","1,502.50","1,502.50","1,489.90","-","-0.53%"
"Sep 07, 2000","1,502.50","1,492.20","1,505.20","1,492.20","-","0.69%"
"Sep 06, 2000","1,492.20","1,507.10","1,512.40","1,492.20","-","-0.99%"
"Sep 05, 2000","1,507.10","1,520.80","1,520.80","1,504.20","-","-0.90%"
"Sep 01, 2000","1,520.80","1,517.70","1,530.00","1,515.60","-","0.20%"
"Aug 31, 2000","1,517.70","1,502.60","1,525.30","1,502.60","-","1.00%"
"Aug 30, 2000","1,502.60","1,509.80","1,510.40","1,500.10","-","-0.48%"
"Aug 29, 2000","1,509.80","1,514.10","1,514.80","1,505.50","-","-0.28%"
"Aug 28, 2000","1,514.10","1,507.00","1,523.90","1,506.50","-","0.50%"
"Aug 25, 2000","1,506.50","1,508.30","1,513.40","1,505.20","-","-0.12%"
"Aug 24, 2000","1,508.30","1,506.00","1,511.20","1,501.30","-","0.15%"
"Aug 23, 2000","1,506.00","1,498.10","1,507.30","1,489.40","-","0.53%"
"Aug 22, 2000","1,498.10","1,499.50","1,508.20","1,497.60","-","-0.09%"
"Aug 21, 2000","1,499.50","1,491.70","1,503.00","1,491.10","-","0.52%"
"Aug 18, 2000","1,491.70","1,496.10","1,499.50","1,488.90","-","-0.29%"
"Aug 17, 2000","1,496.10","1,479.80","1,499.50","1,479.80","-","1.10%"
"Aug 16, 2000","1,479.80","1,484.40","1,494.70","1,475.80","-","-0.31%"
"Aug 15, 2000","1,484.40","1,491.60","1,493.00","1,482.80","-","-0.48%"
"Aug 14, 2000","1,491.60","1,471.80","1,491.60","1,468.60","-","1.35%"
"Aug 11, 2000","1,471.80","1,460.20","1,475.60","1,452.90","-","0.79%"
"Aug 10, 2000","1,460.20","1,472.90","1,475.20","1,459.90","-","-0.86%"
"Aug 09, 2000","1,472.90","1,482.80","1,490.30","1,471.20","-","-0.67%"
"Aug 08, 2000","1,482.80","1,479.30","1,484.50","1,472.60","-","0.24%"
"Aug 07, 2000","1,479.30","1,462.90","1,480.90","1,460.80","-","1.12%"
"Aug 04, 2000","1,462.90","1,452.60","1,462.90","1,451.50","-","0.71%"
"Aug 03, 2000","1,452.60","1,438.70","1,454.30","1,426.00","-","0.97%"
"Aug 02, 2000","1,438.70","1,438.10","1,451.60","1,433.50","-","0.04%"
"Aug 01, 2000","1,438.10","1,430.80","1,443.50","1,428.80","-","0.51%"
"Jul 31, 2000","1,430.80","1,419.90","1,437.60","1,418.30","-","0.77%"
"Jul 28, 2000","1,419.90","1,449.60","1,456.30","1,414.20","-","-2.05%"
"Jul 27, 2000","1,449.60","1,452.40","1,464.80","1,445.30","-","-0.19%"
"Jul 26, 2000","1,452.40","1,474.50","1,474.50","1,452.40","-","-1.50%"
"Jul 25, 2000","1,474.50","1,464.30","1,476.30","1,464.30","-","0.70%"
"Jul 24, 2000","1,464.30","1,480.20","1,485.80","1,463.80","-","-1.07%"
"Jul 21, 2000","1,480.20","1,495.60","1,495.60","1,478.00","-","-1.03%"
"Jul 20, 2000","1,495.60","1,482.00","1,501.90","1,482.00","-","0.92%"
"Jul 19, 2000","1,482.00","1,493.70","1,495.50","1,479.80","-","-0.78%"
"Jul 18, 2000","1,493.70","1,510.50","1,510.50","1,491.40","-","-1.11%"
"Jul 17, 2000","1,510.50","1,510.00","1,517.20","1,505.30","-","0.03%"
"Jul 14, 2000","1,510.00","1,495.80","1,510.00","1,494.70","-","0.95%"
"Jul 13, 2000","1,495.80","1,492.90","1,501.40","1,489.70","-","0.19%"
"Jul 12, 2000","1,492.90","1,480.90","1,497.50","1,480.90","-","0.81%"
"Jul 11, 2000","1,480.90","1,475.60","1,488.90","1,470.50","-","0.36%"
"Jul 10, 2000","1,475.60","1,478.90","1,486.50","1,474.70","-","-0.22%"
"Jul 07, 2000","1,478.90","1,456.70","1,485.20","1,456.70","-","1.52%"
"Jul 06, 2000","1,456.70","1,446.20","1,461.70","1,439.60","-","0.73%"
"Jul 05, 2000","1,446.20","1,469.50","1,469.50","1,442.50","-","-1.59%"
"Jul 03, 2000","1,469.50","1,454.60","1,469.80","1,450.80","-","1.02%"
"Jun 30, 2000","1,454.60","1,442.40","1,454.70","1,438.80","-","0.85%"
"Jun 29, 2000","1,442.40","1,454.80","1,455.20","1,434.60","-","-0.85%"
